order_id,Customer_ID,order_date,total_amount,shipping_address,status
O501501,CUST036119,2/23/2024,1027.98,"93625 Juarez Curve Suite 415, Lauraport, NM 92084",Pending
O501502,CUST561783,6/23/2024,4617.76,"Unit 0119 Box 9306, DPO AP 97188",Delivered
O501503,CUST216910,5/1/2024,3917.1,"1300 Mejia Land, West Benjaminport, NM 35638",Cancelled
O501504,CUST525624,11/7/2024,293.73,"8135 Bernard Courts, Chavezmouth, MO 08418",Delivered
O501505,CUST201602,3/25/2025,2510.88,"USNV Miller, FPO AA 83020",Delivered
O501506,CUST268557,4/14/2025,4926.01,"61360 Courtney Shores Suite 397, Lake Erikland, DE 02325",Returned
O501507,CUST396592,2/27/2024,2259.17,"474 Alan Brooks, Robynbury, OK 31921",Returned
O501508,CUST575881,8/8/2023,2059.88,"2124 Aaron Plains, Hamptonfort, AZ 70592",Returned
O501509,CUST320248,1/31/2025,1419.32,"51845 Huynh Pines Apt. 485, Brownburgh, IL 44835",Pending
O501510,CUST806070,3/9/2025,4111.77,"163 Sanders Manor Apt. 531, Alisonstad, NJ 29529",Returned
O501511,CUST897413,10/27/2024,2960.4,"2625 Sanders Summit Suite 413, Martinburgh, OR 34032",Delivered
O501512,CUST256416,8/9/2023,2323.13,"14090 Shawn Pike Apt. 732, Charlesview, MS 89901",Cancelled
O501513,CUST755418,5/14/2024,1732.48,"3235 Rodriguez Knolls Apt. 821, South David, MS 73385",Pending
O501514,CUST943994,4/1/2024,4189.82,"52436 Lee Burg Apt. 878, Hallstad, NY 00542",Shipped
O501515,CUST365204,1/11/2024,4007.19,"414 Cunningham Bridge Suite 184, South Theresa, IA 70859",Shipped
O501516,CUST173067,5/28/2025,2246.4,"Unit 4403 Box 6058, DPO AA 22528",Delivered
O501517,CUST733217,5/9/2025,4420.99,"91598 Jennifer Knoll Apt. 421, Johnsonberg, GA 64945",Shipped
O501518,CUST998783,3/21/2024,4671.18,"0731 Shelton Island, Julieview, IA 77280",Pending
O501519,CUST107081,4/16/2025,3450.8,"9854 Sanchez Garden, Port Erinview, IA 52887",Shipped
O501520,CUST794128,7/2/2025,1118.37,"83941 Price Garden Apt. 294, Samanthaland, SD 29864",Shipped
O501521,CUST286918,4/8/2024,3574.12,"Unit 4391 Box 3705, DPO AP 06448",Shipped
O501522,CUST492350,1/3/2025,2140.6,"79926 Kelly Lane Suite 895, East Jessicafurt, PA 24334",Shipped
O501523,CUST702954,6/6/2025,1553.33,"3609 Robert Isle, Brownton, AZ 72074",Returned
O501524,CUST428512,10/2/2024,3552.02,"27152 Stephanie Extension, Alexandermouth, TN 60663",Returned
O501525,CUST653663,3/10/2025,728.21,"085 Brandon Haven, Salazarside, WY 07161",Shipped
O501526,CUST359872,3/9/2025,4242.42,"43380 Amy Parkway, New Mark, AL 04254",Delivered
O501527,CUST974583,4/4/2024,4189.65,"09152 Stuart Causeway Suite 762, Lake Sharon, AL 46481",Shipped
O501528,CUST853448,8/22/2023,1212.12,"218 Burns Village Suite 804, West Larryborough, MN 01112",Shipped
O501529,CUST287855,7/1/2025,1817.43,"2133 Smith Crossroad Apt. 051, Matthewshire, VT 08153",Returned
O501530,CUST632517,4/27/2025,1562.25,"1442 Wood Streets Apt. 996, Taylorshire, MN 75737",Cancelled
O501531,CUST424041,8/5/2024,1392.76,"75526 Stanley Passage Suite 119, South Oscar, NM 98478",Cancelled
O501532,CUST262008,9/18/2023,2893.6,"3337 Flores Orchard Suite 349, Thompsonport, AR 79076",Pending
O501533,CUST561634,3/4/2025,4637.87,"8426 Valenzuela Greens Apt. 408, Lake Katie, MI 92686",Returned
O501534,CUST285019,9/13/2024,2086.78,"8024 Howe Viaduct Suite 127, Ortizburgh, WY 86553",Pending
O501535,CUST577479,10/3/2024,672.52,"USCGC Lee, FPO AA 96893",Returned
O501536,CUST501337,8/5/2024,2639.98,"499 Smith Brook, Port Colinmouth, ND 76128",Shipped
O501537,CUST629164,5/28/2025,4819.57,"79894 Rebecca Bridge Suite 002, Hannahburgh, KY 69637",Pending
O501538,CUST921139,8/1/2023,2296.77,"PSC 7060, Box 0741, APO AA 33427",Cancelled
O501539,CUST219158,1/6/2024,1690.26,"USS Nielsen, FPO AP 05288",Pending
O501540,CUST945351,2/9/2025,4186.32,"58430 Arellano Manors Suite 323, Robertsstad, WI 41197",Shipped
O501541,CUST057632,3/6/2025,3730.13,"7303 Duncan Drive Suite 523, Macdonaldbury, SD 94687",Pending
O501542,CUST276699,8/20/2024,3079.77,"Unit 9593 Box 3990, DPO AE 86639",Pending
O501543,CUST851670,1/7/2025,637.53,"83830 Moore Points, Cooperfurt, IA 02461",Delivered
O501544,CUST484105,7/5/2024,3939.26,"9922 Brown Mill, Lauraland, FL 87552",Shipped
O501545,CUST392208,2/4/2024,4475.03,"4250 Jones River Apt. 894, North Kenneth, FL 31819",Cancelled
O501546,CUST771718,7/14/2023,1036.51,"65305 Michaela Rapid, Piercefurt, GA 43738",Cancelled
O501547,CUST613604,1/11/2025,981.44,"674 David Ford, Jonathanstad, IA 47989",Pending
O501548,CUST665948,7/19/2023,1990.86,"5478 Rachael Union, Alantown, MD 49971",Returned
O501549,CUST716478,2/9/2024,901.42,"849 Rodriguez Shores Apt. 434, Keithport, WV 45321",Cancelled
O501550,CUST101535,12/18/2023,2644.34,"853 Dean Valleys, East Malik, TN 32153",Shipped
O501551,CUST895968,2/7/2025,4269.81,"7706 Delgado Loop Suite 758, Bennettview, IL 18879",Shipped
O501552,CUST027817,3/31/2025,1490.38,"563 Wood Drives, Lake Morganburgh, NC 71753",Delivered
O501553,CUST821804,8/23/2024,2651.33,"Unit 9166 Box 1634, DPO AE 70233",Returned
O501554,CUST237628,9/14/2023,4841.44,"Unit 8834 Box 8483, DPO AE 32224",Cancelled
O501555,CUST153652,7/27/2023,3502.31,"67970 Reynolds Lodge Apt. 826, South Alex, NE 83181",Pending
O501556,CUST468463,10/23/2023,3222.94,"7790 James Trafficway Suite 813, Lake Victoria, AL 73144",Cancelled
O501557,CUST186338,8/27/2024,4151.43,"00967 Charles Brook, New Nicholas, OH 35288",Delivered
O501558,CUST064135,9/21/2024,513.57,"5161 Crystal Knoll Suite 194, Osborneside, NC 69263",Shipped
O501559,CUST801860,7/23/2023,2995.52,"97516 Melanie Walks Suite 468, Port Juan, MO 34695",Returned
O501560,CUST056862,3/4/2024,3961.02,"42118 Velez Mountain Apt. 718, Barnesmouth, WI 82980",Cancelled
O501561,CUST165109,3/15/2025,3907.33,"55256 Patrick Key Apt. 625, North Peterton, OR 03309",Returned
O501562,CUST974294,2/24/2025,1241.23,"61693 Franklin Mountain Apt. 214, Mitchellside, DC 89427",Pending
O501563,CUST968519,5/13/2025,3631.9,"483 Stephanie Mills, East Joanneton, MT 27451",Pending
O501564,CUST112836,10/4/2023,4443.18,"57905 Keith Port, Carolineview, CA 27519",Returned
O501565,CUST906672,6/16/2024,4017.37,"2429 Michael Lodge, West Adrianhaven, WI 67004",Pending
O501566,CUST216254,11/24/2023,3979.96,"806 Goodwin Crest, Smithland, LA 26270",Delivered
O501567,CUST631546,9/6/2024,1741.64,"750 Evans Burgs Apt. 935, North Christopher, KS 79254",Returned
O501568,CUST545284,6/4/2024,2053.48,"57027 Robert Dam, New Leonardborough, MS 06644",Returned
O501569,CUST554453,12/24/2023,2207.26,"48910 Castillo Brook Suite 901, Port Ginaberg, NC 68092",Returned
O501570,CUST097806,6/27/2024,3523.59,"USNS Roberts, FPO AP 96108",Cancelled
O501571,CUST611089,4/8/2025,4111.8,"4794 Chad Meadows Suite 114, Lake Tammyland, PA 23647",Shipped
O501572,CUST137818,2/17/2024,1401.96,"40790 Arias Throughway Suite 297, Mcclurefurt, GA 43820",Shipped
O501573,CUST978489,12/16/2023,4838.76,"797 Lisa Brooks, Jamesfurt, IL 88186",Cancelled
O501574,CUST685762,11/29/2024,2012.68,"9414 Michael Keys Apt. 168, Nicholasside, WI 92643",Returned
O501575,CUST530713,2/22/2025,2420.6,"830 Anthony Extension, Patriciatown, CA 54868",Shipped
O501576,CUST419303,12/8/2024,3155.91,"5134 Valerie Pines, West Tamara, AR 32369",Delivered
O501577,CUST443532,12/18/2023,4731.54,"553 Nicholas Light, Harrisland, OR 48251",Cancelled
O501578,CUST706538,8/22/2024,2163.57,"459 Michael Forges, North Kellyburgh, SC 93326",Cancelled
O501579,CUST906861,6/27/2024,4258.79,"6666 Curtis Harbor Suite 371, Port Loriside, AR 79339",Returned
O501580,CUST818598,7/11/2024,1820.96,"190 Noah Lake, East Justin, NJ 89514",Pending
O501581,CUST766703,7/25/2024,3552.23,"PSC 3421, Box 2413, APO AE 81046",Cancelled
O501582,CUST759899,5/29/2025,749.99,"9583 Osborne Pine Suite 753, Lake Amandaland, RI 41288",Shipped
O501583,CUST033988,6/21/2025,4803.05,"4335 Maria Ports Apt. 366, Maryfurt, WI 12556",Delivered
O501584,CUST647580,7/3/2025,570.14,"72330 Tracy Mews, Adamstown, IN 80356",Shipped
O501585,CUST748700,2/8/2024,4866.27,"183 Michael Fields Apt. 545, Garrettside, ME 13832",Pending
O501586,CUST646683,10/8/2023,2604.38,"24645 Carol Mall Suite 072, Brookeborough, TX 41981",Shipped
O501587,CUST986610,5/25/2025,1469.08,"9391 Stewart Unions Apt. 837, South Laura, CO 88254",Shipped
O501588,CUST063880,1/2/2025,2788.2,"84913 Nichols Drive Suite 322, Estradamouth, VA 46168",Cancelled
O501589,CUST695940,10/27/2023,2571.41,"24762 Amanda Forks, Shannonstad, PA 20532",Returned
O501590,CUST926169,10/17/2024,3694.58,"6996 Johnson Port Apt. 559, South Alexandra, ND 14126",Delivered
O501591,CUST515297,11/11/2024,249.2,"714 Jackson Crest, East Renee, DE 35398",Cancelled
O501592,CUST178261,2/7/2024,3230.88,"311 Green Stravenue, East Michelle, CA 84048",Delivered
O501593,CUST258668,11/4/2023,3428.84,"Unit 8643 Box 2184, DPO AP 50538",Returned
O501594,CUST977020,4/27/2024,4709.54,"269 Crystal Knoll, Donnaborough, NC 72459",Returned
O501595,CUST588183,12/25/2023,4930.5,"PSC 0630, Box 5174, APO AA 82132",Delivered
O501596,CUST129883,9/7/2024,4547.38,"219 Oliver Key Apt. 251, South Teresaview, MI 40731",Delivered
O501597,CUST810903,9/4/2023,1192.5,"4096 Carrie Trail Suite 040, Jerryburgh, IL 78697",Returned
O501598,CUST745825,11/25/2023,1871.07,"8879 William Groves, South Donna, CA 66757",Cancelled
O501599,CUST773683,3/6/2024,2901.14,"3747 Erica Estate, Briannamouth, AZ 31587",Returned
O501600,CUST642173,5/5/2025,4324.71,"66581 Renee Circle Suite 715, East Granthaven, HI 59585",Returned
O501601,CUST477665,4/6/2024,53.44,"PSC 5021, Box 8185, APO AE 87557",Pending
O501602,CUST152967,12/15/2023,1045.61,"033 Andrew Lodge, Peckmouth, FL 94119",Cancelled
O501603,CUST869722,1/10/2024,2728.49,"920 Jackson Mountain, Port Carolshire, MA 61184",Returned
O501604,CUST796744,8/2/2023,4962.06,"035 Johnson Point Apt. 276, South William, IN 13899",Cancelled
O501605,CUST997304,7/15/2024,3264.68,"423 Mark Hills Apt. 213, New Travis, SC 73000",Pending
O501606,CUST254385,2/11/2025,671.21,"71812 Catherine Inlet, Kariberg, MN 20752",Delivered
O501607,CUST264893,4/10/2024,1492.14,"Unit 6393 Box 1347, DPO AP 01246",Shipped
O501608,CUST184635,2/5/2025,613.8,"279 Ferrell Locks Suite 479, Claytonhaven, OK 80648",Returned
O501609,CUST203723,1/11/2024,4020.73,"98315 Allen Throughway Suite 554, West Gregory, FL 31251",Pending
O501610,CUST456858,4/27/2025,169.12,"097 Burns Estates, Baileyton, GA 87655",Returned
O501611,CUST727801,6/20/2025,4113.9,"759 Sanders Prairie Suite 633, Lawsonbury, NM 04074",Delivered
O501612,CUST755743,4/13/2025,2140.37,"346 William Greens Apt. 656, Greenville, VA 47178",Shipped
O501613,CUST823251,8/6/2024,1583.59,"44916 Lee Light, West Michael, NJ 58483",Returned
O501614,CUST205170,4/27/2025,4413.91,"520 Jeremy Lakes, South Jasmine, NJ 64276",Pending
O501615,CUST627964,2/13/2025,2812.37,"43397 Veronica Branch Apt. 483, Thomasmouth, AR 86096",Delivered
O501616,CUST589521,9/14/2024,2119.32,"793 Courtney Mews Apt. 979, Brewerfort, VT 13767",Cancelled
O501617,CUST637784,8/30/2024,913.44,"530 Willie Mission, South Katrina, CT 13025",Delivered
O501618,CUST216675,5/1/2024,75.54,"Unit 8446 Box 5543, DPO AE 61075",Shipped
O501619,CUST573307,8/15/2024,1892.04,"0468 William Harbors Apt. 933, Geoffreyburgh, NV 25766",Delivered
O501620,CUST617760,9/18/2024,4135.15,"911 Mcconnell Springs, Port Catherineland, WI 47143",Returned
O501621,CUST000330,5/12/2024,3211.29,"775 Jamie Road Apt. 013, Kathrynmouth, GA 65906",Returned
O501622,CUST905295,10/20/2023,2299.71,"350 White Ford Suite 396, New Michaelburgh, CT 25970",Pending
O501623,CUST317375,1/5/2025,2335.68,"457 Weber Valleys, Patriciabury, MI 88589",Shipped
O501624,CUST320100,11/2/2024,57.87,"07035 Kelly Tunnel, Leonardborough, UT 22115",Returned
O501625,CUST491421,6/12/2024,1485.96,"08783 Thornton Camp Suite 179, West Rebecca, AL 25245",Pending
O501626,CUST217637,2/13/2024,3227.72,"395 Kristina Fort Suite 524, Lake Troy, DC 64811",Shipped
O501627,CUST186339,10/4/2023,1028.08,"Unit 3119 Box 4861, DPO AA 77869",Returned
O501628,CUST043287,3/14/2024,4291.83,"106 Taylor Spur Suite 800, Arnoldmouth, MA 93617",Pending
O501629,CUST780328,11/7/2023,2876.93,"963 Samantha Mount Apt. 319, Shannonton, LA 78170",Pending
O501630,CUST612005,7/3/2024,566.06,"752 Graham Route, East Petermouth, TN 51172",Shipped
O501631,CUST603616,8/15/2023,2848.21,"USS Barton, FPO AP 93855",Delivered
O501632,CUST483731,12/28/2024,3389.11,"4176 Craig Inlet, Amychester, CO 47825",Delivered
O501633,CUST733063,12/14/2023,4766.74,"168 Thomas Hills, Lake Joshualand, TX 69739",Cancelled
O501634,CUST362720,6/24/2024,1939.03,"94339 Durham Trail, Mccoyhaven, RI 04795",Cancelled
O501635,CUST518653,3/28/2025,4272.31,"PSC 3039, Box 6195, APO AE 41967",Shipped
O501636,CUST521547,7/6/2025,902.31,"315 Amy Garden, Davidmouth, IA 95089",Shipped
O501637,CUST783232,2/24/2024,2223.41,"972 Johnson Village Suite 230, South David, MS 62744",Cancelled
O501638,CUST038864,12/11/2023,2855.65,"6431 Jones Tunnel Suite 965, South Stephaniestad, KY 53415",Cancelled
O501639,CUST085980,2/19/2024,1422.2,"496 Hanna Village, North Chelsea, MD 66025",Returned
O501640,CUST907918,10/25/2023,4545.22,"4257 John Loaf Suite 083, North Diana, SC 92576",Delivered
O501641,CUST324236,10/25/2024,2688.69,"860 Payne Land Apt. 657, New Christopher, ID 69150",Shipped
O501642,CUST949134,6/12/2025,879.79,"5622 Melanie Walk Suite 346, Christopherberg, AL 33867",Shipped
O501643,CUST092911,8/30/2023,4521.62,"PSC 1724, Box 6773, APO AA 25798",Delivered
O501644,CUST959966,6/14/2025,1721.27,"174 John Greens Apt. 096, Jesseland, VT 73941",Shipped
O501645,CUST305591,1/20/2024,4744.22,"Unit 3649 Box 0064, DPO AE 76821",Returned
O501646,CUST997970,6/20/2025,2340.14,"45129 Adams Track, New Katherine, MO 21855",Pending
O501647,CUST277836,11/24/2024,4678.59,"3113 Clayton Cape Suite 543, New Vicki, AK 41065",Delivered
O501648,CUST415590,6/13/2025,1204.11,"2753 Amanda Mall, Reyesborough, AZ 62306",Cancelled
O501649,CUST084468,11/1/2023,3497.55,"71141 Hoffman Inlet, North Theodore, IN 62458",Delivered
O501650,CUST919140,8/1/2024,3432.87,"9733 Ray Knoll Apt. 252, North Kathy, SC 57091",Pending
O501651,CUST230730,5/21/2025,3180.36,"386 Mark Streets Suite 977, East Mark, IL 31954",Returned
O501652,CUST955817,4/10/2024,1154.48,"592 Paul Falls Apt. 477, South Rhondaland, RI 33167",Returned
O501653,CUST209481,9/21/2024,343.64,"835 Murillo Grove, Seanton, MI 20387",Shipped
O501654,CUST135369,1/24/2025,598.92,"PSC 6269, Box 1629, APO AP 17449",Pending
O501655,CUST939743,12/30/2023,1132.9,"341 Martinez Way Apt. 765, Jensenfort, CT 65793",Cancelled
O501656,CUST808797,7/2/2025,4730.04,"558 Greene Fields Suite 679, North Mary, TN 75694",Shipped
O501657,CUST838099,12/16/2023,1284.42,"806 James Square Apt. 421, Lake Kyle, WI 36751",Delivered
O501658,CUST968589,12/8/2024,2411.05,"7207 Steven Forest, New Steven, IA 18133",Returned
O501659,CUST912546,11/18/2024,2962.09,"1507 Chung Port, Feliciafort, AR 94402",Returned
O501660,CUST099722,4/25/2024,190.44,"1390 Campbell Prairie, South Brandonside, UT 98980",Cancelled
O501661,CUST672278,2/15/2024,1793.68,"66949 Wendy Rapids, West Jamesborough, NC 70868",Delivered
O501662,CUST100762,11/24/2024,688.56,"8571 Maldonado Brooks, Susanhaven, CO 26278",Delivered
O501663,CUST979911,12/28/2024,930.91,"93828 Alexander Crescent, Hernandezburgh, RI 24069",Returned
O501664,CUST087001,3/9/2025,2926.6,"01815 Mckenzie Row, Rhodesstad, UT 36012",Pending
O501665,CUST123434,4/2/2024,1232.18,"98533 Randy Green, Lake Tammy, NE 08760",Delivered
O501666,CUST713123,2/22/2025,4521.46,"PSC 0245, Box 2629, APO AA 30719",Pending
O501667,CUST264573,6/5/2024,2923.79,"Unit 0962 Box 5343, DPO AP 63281",Shipped
O501668,CUST229920,8/5/2023,2485.1,"271 Tom Place, South Alan, UT 49118",Pending
O501669,CUST640721,10/21/2024,564.17,"86325 Veronica Mill, Robertside, PA 76877",Pending
O501670,CUST202044,7/11/2023,2221.53,"436 Santiago Heights Apt. 799, Lawrencebury, VT 53689",Pending
O501671,CUST826338,7/8/2025,2439.99,"67422 Becky Land Apt. 517, Port Melissa, MT 81417",Shipped
O501672,CUST978247,4/1/2024,3286.1,"203 Jensen Valleys, Huntton, GA 51506",Returned
O501673,CUST971698,2/28/2025,2193.03,"0423 David Square Suite 730, Ritamouth, AR 50756",Pending
O501674,CUST587512,6/10/2024,2978.96,"Unit 8718 Box 8234, DPO AA 04512",Cancelled
O501675,CUST337787,2/9/2024,584.52,"9784 Deleon Expressway Apt. 069, Lake Jamesport, CO 78884",Pending
O501676,CUST556279,1/24/2024,4010.93,"USNS Oconnor, FPO AA 75666",Returned
O501677,CUST330674,3/13/2024,576.54,"1376 Peterson Island, West Pamelaport, NM 57005",Shipped
O501678,CUST813136,2/7/2024,4080.97,"471 Natalie Throughway Apt. 236, Port Sabrina, SC 25404",Cancelled
O501679,CUST094335,10/7/2023,2270.64,"3636 Kelly Brook Apt. 801, Allisonland, FL 12109",Returned
O501680,CUST290178,7/30/2023,4743.32,"20878 Daniel Fork, Lake Raychester, RI 64401",Cancelled
O501681,CUST782428,3/5/2024,1079.73,"032 John Prairie Suite 201, South Catherine, SC 04263",Cancelled
O501682,CUST904578,10/13/2024,4672.84,"2882 Cheryl Plain, West Michelle, ME 07565",Pending
O501683,CUST711462,4/21/2025,3221.31,"29292 Amy Crossing, New Joshuamouth, NY 41592",Cancelled
O501684,CUST395903,5/30/2025,409.29,"601 Wells Brook Apt. 541, Lake Pamela, NH 00725",Delivered
O501685,CUST971304,4/14/2024,640.06,"26121 Troy Coves, Curtisberg, VA 33921",Returned
O501686,CUST986148,1/8/2025,4373.34,"3812 Lopez Valleys, South Reneechester, FL 34091",Pending
O501687,CUST003955,10/25/2024,485.77,"PSC 1753, Box 2815, APO AA 20332",Shipped
O501688,CUST246808,9/25/2023,630.42,"91495 Barnes Expressway Suite 305, Angelaland, DC 04323",Shipped
O501689,CUST555367,9/4/2023,2549.01,"5460 Foley Road, West William, ND 83036",Returned
O501690,CUST183044,11/4/2023,1936.67,"850 Hunt Alley Apt. 731, Lake Sheilabury, UT 66984",Returned
O501691,CUST701154,10/14/2023,956.03,"4962 Robin Gateway, West Jasminestad, MD 65661",Cancelled
O501692,CUST486746,2/12/2025,896.29,"37066 Jordan Union Suite 342, Aguirreburgh, TN 14395",Delivered
O501693,CUST085374,6/6/2024,3030.72,"Unit 2944 Box 2184, DPO AA 55239",Shipped
O501694,CUST976383,8/29/2023,489.97,"7352 Scott Coves Apt. 661, Cruzmouth, WY 37402",Delivered
O501695,CUST359550,2/22/2024,1292.22,"772 Pittman Falls Apt. 325, Amberton, ME 91532",Delivered
O501696,CUST638726,4/4/2025,4312.21,"602 Anderson Turnpike, Brownton, NJ 55326",Shipped
O501697,CUST913412,4/6/2024,4435.92,"65951 Alexander Causeway, Kaitlynfurt, FL 40685",Cancelled
O501698,CUST811223,8/31/2024,4952.94,"PSC 0347, Box 8570, APO AP 11409",Delivered
O501699,CUST227679,2/4/2024,3183.44,"28946 Austin Way, Lake Karenmouth, CO 30655",Returned
O501700,CUST404408,2/20/2024,1473.34,"001 Moreno Vista Suite 001, East Jeffreytown, KS 33602",Delivered
O501701,CUST136368,5/22/2025,742.04,"623 Bradley Route, North Emilyville, HI 74815",Returned
O501702,CUST065840,8/14/2023,3973.13,"8148 James Streets, Laurenfort, MO 45641",Cancelled
O501703,CUST767091,11/8/2023,2715.05,"9504 Buck Rapids, Nielsenborough, MT 59522",Pending
O501704,CUST824541,5/16/2024,2252.2,"16755 John Orchard, New Toddstad, WV 85371",Pending
O501705,CUST518691,1/3/2025,3658.88,"9851 Lisa Oval, West Aaron, VA 58460",Delivered
O501706,CUST640524,1/4/2025,1188.03,"923 Kristen Flat, Christopherbury, OR 73121",Pending
O501707,CUST126096,9/2/2023,1330.17,"4661 Julie Pike, Jesseburgh, OK 39483",Returned
O501708,CUST933280,10/28/2023,1496.14,"4880 Mcdaniel Mountain Suite 909, Strongberg, MS 92617",Returned
O501709,CUST617958,12/8/2024,2208.48,"9191 Bruce Prairie, Fordfort, MO 02732",Cancelled
O501710,CUST748526,6/5/2024,4495.37,"942 Clarke Lodge Apt. 342, Johnsonfurt, NY 69736",Delivered
O501711,CUST712964,11/17/2023,1159.06,"9798 Richard Key Suite 332, Sheilaton, NH 65507",Returned
O501712,CUST830604,10/2/2024,3260.1,"247 Mary Brooks Suite 955, North Tiffany, DE 43772",Pending
O501713,CUST851328,5/7/2025,1582.03,"7276 Thompson Prairie Apt. 390, Michaelbury, MA 20821",Pending
O501714,CUST929253,10/31/2023,4215.81,"2522 Christina Stream, North Alexander, TX 10741",Delivered
O501715,CUST774736,12/29/2024,277.99,"294 Rios Crossroad Apt. 738, Lake Markside, NY 14813",Pending
O501716,CUST936767,5/3/2025,1240.6,"3231 Griffith Spring, West Scottberg, KY 81815",Cancelled
O501717,CUST541556,7/12/2023,3678.87,"1820 Angela Ways, West Brittanymouth, WV 85187",Shipped
O501718,CUST407345,3/6/2024,52.72,"846 Heather Spring, West Karen, ND 53059",Delivered
O501719,CUST317966,10/21/2024,4643.53,"00414 Susan Points, Troyport, WY 80409",Cancelled
O501720,CUST046787,3/27/2024,1663.24,"82107 Elizabeth Light, Williamston, CO 52328",Returned
O501721,CUST400638,7/20/2023,3685.56,"76002 Jeanette Mount Apt. 314, Lorifurt, LA 95820",Cancelled
O501722,CUST174466,4/26/2025,1555.99,"92395 Joel Greens Apt. 020, South Heidi, RI 00807",Shipped
O501723,CUST919495,2/15/2024,1363.51,"91396 Reynolds Turnpike, Lake Elizabeth, GA 51180",Delivered
O501724,CUST685265,12/1/2023,4801.42,"09744 Scott Streets Suite 043, Sullivanton, OR 53513",Returned
O501725,CUST153442,7/10/2024,444.84,"USNS Rivas, FPO AA 60574",Pending
O501726,CUST625793,10/27/2024,3033.68,"3594 Price Bridge, Port Christinachester, WI 10607",Cancelled
O501727,CUST909286,11/26/2024,2891.98,"PSC 0990, Box 2528, APO AE 76208",Cancelled
O501728,CUST100892,6/24/2024,4444.49,"633 Anita Valleys Apt. 539, West Scottland, TN 97840",Cancelled
O501729,CUST962718,8/21/2024,145.32,"852 Alexa Tunnel Apt. 640, Ambershire, MA 08051",Cancelled
O501730,CUST225014,12/12/2024,3266.65,"2130 Kevin Well Suite 534, Lake Wesleybury, CT 88263",Pending
O501731,CUST639022,8/24/2023,251.69,"2224 Terrell Meadows, East Lisaland, MD 32406",Delivered
O501732,CUST829578,7/5/2024,4720.12,"85409 Herrera Springs, Steveville, MA 46937",Delivered
O501733,CUST168029,9/10/2024,1655.93,"00621 Christine Spur, North Robert, ND 42839",Delivered
O501734,CUST982270,4/16/2025,2939.89,"8695 Spencer Square Suite 384, New Victoria, DE 26717",Shipped
O501735,CUST270492,6/18/2025,4322.75,"423 Shannon Roads Suite 444, Danielshaven, IN 32606",Returned
O501736,CUST798433,6/14/2025,1825.95,"7122 Richard Parks Suite 024, Michelletown, DE 69806",Cancelled
O501737,CUST954288,12/17/2023,4206.1,"91823 Johnson Courts, North Coleside, WV 53089",Delivered
O501738,CUST779515,7/18/2023,1541.44,"367 Walker Park Suite 080, New Sharonhaven, SC 31844",Pending
O501739,CUST014310,4/12/2024,446.72,"706 Oneill Drive Suite 194, Jamesshire, TN 40307",Returned
O501740,CUST023472,8/27/2023,653,"23176 Miller Keys Apt. 032, Sherrymouth, IN 27972",Delivered
O501741,CUST955577,10/29/2024,4863.18,"PSC 3256, Box 6823, APO AP 15735",Delivered
O501742,CUST553191,9/2/2024,3709.4,"806 Latoya Rest Apt. 080, Sharonberg, VT 94322",Cancelled
O501743,CUST702671,12/6/2024,2723.09,"86202 Williams Place, East Wayneville, CO 92375",Shipped
O501744,CUST757261,3/23/2024,2016.1,"73668 Diane Fields Apt. 642, East Stephanie, OK 52131",Shipped
O501745,CUST495429,5/16/2024,4909.62,"Unit 6900 Box 4420, DPO AP 03812",Delivered
O501746,CUST468132,8/7/2024,1397.28,"209 Sarah Neck, Wallacemouth, MT 23462",Shipped
O501747,CUST781297,1/20/2024,3304.28,"9371 Wilson Circles Apt. 562, West Denise, WV 38881",Pending
O501748,CUST644142,11/23/2024,3104.28,"101 Miller Ports, New Steven, MO 84874",Returned
O501749,CUST369659,10/27/2023,3179.79,"6914 Debbie Unions Apt. 053, Miguelborough, MI 12737",Delivered
O501750,CUST423903,11/19/2023,1579.56,"2805 Kenneth Springs Apt. 407, Catherineberg, FL 56314",Cancelled
O501751,CUST428505,2/5/2025,3288.12,"40084 Peter Expressway Suite 245, South Travis, NY 91797",Pending
O501752,CUST079333,5/3/2024,2691.69,"57514 Shawn Forge, Chenland, NM 93935",Delivered
O501753,CUST512959,10/23/2023,1380.26,"87312 Kenneth Prairie, Longtown, LA 77693",Cancelled
O501754,CUST285608,10/23/2023,1283.96,"Unit 8143 Box 0576, DPO AE 60259",Cancelled
O501755,CUST074639,6/12/2025,2706.57,"5808 Eduardo Groves, Watsonmouth, NM 87437",Cancelled
O501756,CUST416451,9/17/2023,4091.27,"8867 Martin Valley Apt. 788, Hayesborough, MO 42420",Pending
O501757,CUST945218,1/9/2024,2005.74,"35649 Green Skyway Apt. 369, Port Wesleytown, MN 46772",Shipped
O501758,CUST806095,4/16/2024,3649.14,"9654 Christina Roads, Mitchellshire, MA 19959",Shipped
O501759,CUST823027,9/1/2023,879.19,"761 Brian Flats, North Joeburgh, MN 51186",Cancelled
O501760,CUST339425,3/27/2025,1151.54,"1945 Jesus Mount Apt. 455, Donaldfurt, DC 82239",Cancelled
O501761,CUST720133,2/11/2024,1414.22,"PSC 7727, Box 6565, APO AP 06930",Pending
O501762,CUST785892,10/16/2024,1703.25,"7634 Brendan Pine Suite 360, South Rachel, ID 90892",Cancelled
O501763,CUST815014,6/5/2024,4732.33,"7228 Kristin Shoal, New Caitlinville, MN 71343",Returned
